EBBX  49.892000 005.224000 1503
EBCI  50.460000 004.453000 607
EBCV  50.577000 003.839000 197
EBDT  51.000000 005.067000 98
EBFN  51.090000 002.653000 20
EBFS  50.243000 004.646000 928
EBGT  51.183000 003.817000 33
EBKH  51.178000 005.221000 128
EBKT  50.819000 003.209000 59
EBLB  50.467000 006.183000 1850
EBLG  50.636000 005.443000 653
EBMB  50.901000 004.484000 184
EBMT  50.933000 003.733000 180
EBOS  51.199000 002.862000 10
EBSH  50.036000 005.404000 1834
EBSP  50.483000 005.917000 1529
EBST  50.788000 005.193000 243
EBSU  50.034000 005.440000 1916
EBTN  50.783000 004.950000 233
EBWE  51.394000 004.959000 102
EBZW  50.933000 005.500000 200
EDAC  50.982000 012.506000 633
EDAD  51.832000 012.186000 184
EDAH  53.879000 014.152000 92
EDBM  52.074000 011.627000 262
EDDB  52.379000 013.521000 151
EDDC  51.133000 013.767000 748
EDDE  50.980000 010.958000 1027
EDDF  50.033000 008.571000 361
EDDG  52.135000 007.685000 157
EDDH  53.630000 009.988000 52
EDDI  52.474000 013.402000 161
EDDK  50.866000 007.143000 299
EDDL  51.281000 006.757000 138
EDDM  48.354000 011.786000 1473
EDDN  49.499000 011.078000 1037
EDDP  51.424000 012.236000 459
EDDR  49.214000 007.109000 1050
EDDS  48.690000 009.222000 1257
EDDT  52.560000 013.288000 118
EDDV  52.460000 009.684000 180
EDDW  53.048000 008.787000 13
EDFH  49.949000 007.264000 1637
EDFM  49.473000 008.516000 305
EDGS  50.708000 008.083000 1952
EDHI  53.535000 009.836000 13
EDHK  54.379000 010.145000 98
EDHL  53.805000 010.719000 52
EDLN  51.230000 006.504000 121
EDLP  51.614000 008.616000 692
EDLS  51.996000 006.841000 154
EDLW  51.518000 007.612000 420
EDMA  48.425000 010.932000 1503
EDMO  48.081000 011.283000 1932
EDMS  48.901000 012.518000 1037
EDNY  47.671000 009.512000 1355
EDOP  53.427000 011.784000 164
EDQD  49.984000 011.639000 1588
EDQM  50.289000 011.855000 1942
EDRT  49.864000 006.788000 659
EDRZ  49.209000 007.401000 1122
EDSA  48.250000 009.060000 2861
EDSB  48.785000 008.082000 404
EDTB  48.792000 008.187000 400
EDTD  47.974000 008.522000 2215
EDTF  48.021000 007.834000 791
EDTK  48.980000 008.331000 377
EDTL  48.369000 007.828000 505
EDTY  49.118000 009.778000 1299
EDTZ  47.683000 009.183000 1293
EDVE  52.319000 010.556000 289
EDVK  51.408000 009.378000 902
EDWD  53.143000 008.623000 20
EDWE  53.391000 007.226000 0
EDXF  54.773000 009.379000 128
EDXW  54.912000 008.343000 49
EDZE  51.400000 006.967000 499
EETN  59.413000 024.833000 128
EFET  68.364000 023.428000 997
EFHA  61.856000 024.789000 476
EFHF  60.254000 025.044000 56
EFHK  60.317000 024.963000 164
EFHL  65.033000 024.800000 7
EFHT  62.533000 024.217000 515
EFIL  62.700000 022.833000 302
EFIV  68.611000 027.414000 476
EFJO  62.659000 029.624000 394
EFJY  62.401000 025.673000 453
EFKA  63.124000 023.051000 148
EFKE  65.779000 024.585000 59
EFKI  64.284000 027.688000 479
EFKK  63.720000 023.139000 82
EFKS  65.990000 029.232000 860
EFKT  67.699000 024.848000 640
EFKU  63.009000 027.794000 318
EFLP  61.046000 028.149000 344
EFMA  60.122000 019.896000 16
EFMI  61.686000 027.200000 325
EFOU  64.929000 025.356000 46
EFPE  66.800000 024.000000 276
EFPO  61.461000 021.798000 43
EFPU  65.402000 026.947000 394
EFRO  66.562000 025.831000 640
EFSA  61.943000 028.945000 308
EFSI  62.694000 022.832000 299
EFSO  67.397000 026.618000 597
EFSU  64.900000 029.017000 535
EFTP  61.415000 023.588000 387
EFTU  60.515000 022.262000 157
EFUT  60.896000 026.938000 335
EFVA  63.045000 021.764000 16
EFVI  63.083000 025.867000 433
EFVR  62.171000 027.869000 282
EGAA  54.658000-006.216000 266
EGAC  54.618000-005.872000 13
EGAE  55.043000-007.161000 20
EGBB  52.454000-001.748000 322
EGBE  52.370000-001.480000 279
EGBJ  51.894000-002.167000 92
EGCC  53.354000-002.275000 253
EGDB  50.350000-004.117000 164
EGDC  51.083000-004.150000 26
EGDG  50.441000-004.995000 387
EGDK  51.667000-002.050000 436
EGDL  51.505000-001.993000 509
EGDM  51.152000-001.747000 404
EGDN  51.247000-001.754000 449
EGDP  50.567000-002.450000 7
EGDR  50.086000-005.256000 262
EGDX  51.405000-003.436000 161
EGDY  51.009000-002.639000 72
EGEC  55.437000-005.686000 43
EGFF  51.397000-003.343000 217
EGFH  51.605000-004.068000 295
EGGD  51.383000-002.719000 617
EGGP  53.334000-002.850000 79
EGGW  51.874000-000.368000 522
EGHD  50.423000-004.106000 472
EGHE  49.917000-006.300000 102
EGHH  50.780000-001.842000 36
EGHI  50.950000-001.357000 43
EGJA  49.717000-002.200000 233
EGJB  49.435000-002.602000 331
EGJJ  49.208000-002.195000 269
EGKA  50.834000-000.294000 7
EGKB  51.331000 000.033000 594
EGKK  51.148000-000.190000 194
EGLC  51.505000 000.054000 16
EGLF  51.276000-000.776000 236
EGLL  51.478000-000.461000 79
EGMC  51.571000 000.696000 46
EGMD  50.956000 000.939000 10
EGMH  51.342000 001.346000 174
EGNC  54.938000-002.809000 187
EGNH  53.772000-003.029000 33
EGNJ  53.574000-000.351000 118
EGNL  54.131000-003.262000 46
EGNM  53.866000-001.661000 676
EGNR  53.178000-002.978000 33
EGNS  54.083000-004.624000 52
EGNT  55.038000-001.692000 262
EGNV  54.509000-001.429000 118
EGNX  52.831000-001.327000 302
EGOD  52.812000-004.124000 30
EGOM  55.050000-002.550000 1066
EGOP  51.717000-004.367000 10
EGOS  52.798000-002.668000 246
EGOV  53.248000-004.535000 36
EGOY  54.851000-004.948000 56
EGPA  58.958000-002.905000 49
EGPB  59.879000-001.296000 16
EGPC  58.457000-003.098000 121
EGPD  57.204000-002.200000 213
EGPE  57.540000-004.050000 30
EGPF  55.872000-004.433000 23
EGPH  55.953000-003.363000 131
EGPK  55.508000-004.587000 62
EGPL  57.478000-007.366000 16
EGPM  60.432000-001.297000 72
EGPN  56.452000-003.026000 16
EGPO  58.214000-006.329000 23
EGPT  56.450000-003.367000 394
EGPU  56.499000-006.870000 36
EGPW  60.733000-000.817000 59
EGQA  57.817000-003.967000 13
EGQK  57.649000-003.561000 20
EGQL  56.373000-002.869000 36
EGQM  55.417000-001.600000 75
EGQS  57.705000-003.339000 39
EGRB  51.517000-000.117000 16
EGRR  51.383000-000.783000 243
EGSC  52.205000 000.175000 49
EGSH  52.676000 001.283000 115
EGSS  51.885000 000.235000 344
EGSY  53.394000-001.388000 226
EGTC  52.072000-000.617000 354
EGTE  50.734000-003.414000 98
EGTG  51.519000-002.590000 223
EGTH  51.767000-000.250000 249
EGUA  51.933000-001.250000 440
EGUB  51.616000-001.096000 223
EGUC  52.113000-004.556000 427
EGUL  52.409000 000.561000 30
EGUM  51.350000 001.350000 180
EGUN  52.360000 000.487000 30
EGUP  52.850000 000.767000 213
EGUW  52.127000 000.956000 279
EGUY  52.350000-000.117000 131
EGVA  51.683000-001.783000 282
EGVG  52.083000 001.400000 95
EGVI  51.383000-001.283000 400
EGVJ  52.133000 001.433000 85
EGVN  51.750000-001.584000 285
EGVO  51.234000-000.943000 400
EGVP  51.149000-001.570000 292
EGWC  52.640000-002.306000 269
EGWU  51.553000-000.418000 121
EGWZ  52.367000-000.217000 161
EGXC  53.093000-000.166000 23
EGXD  54.137000-001.420000 115
EGXE  54.292000-001.535000 128
EGXF  53.850000-006.100000 49
EGXG  53.834000-001.195000 26
EGXH  52.333000 000.767000 171
EGXJ  52.736000-000.649000 456
EGXN  52.967000-000.990000 180
EGXT  52.613000-000.477000 269
EGXU  54.049000-001.253000 52
EGXV  53.867000-000.433000 20
EGXW  53.166000-000.524000 226
EGXZ  54.206000-001.382000 89
EGYC  52.755000 001.357000 62
EGYD  53.030000-000.483000 217
EGYE  52.962000-000.562000 364
EGYH  52.867000 000.150000 10
EGYM  52.648000 000.551000 72
EGYP -51.826000-058.447000 240
EGYW  53.083000 000.267000 10
EHAM  52.308000 004.764000 -13
EHBD  51.254000 005.601000 112
EHBK  50.916000 005.777000 371
EHDB  52.100000 005.183000 7
EHDL  52.060000 005.872000 154
EHEH  51.450000 005.375000 72
EHGG  53.125000 006.583000 16
EHGR  51.567000 004.932000 46
EHHO  52.731000 006.516000 39
EHKD  52.925000 004.781000 0
EHLE  52.460000 005.527000 -13
EHLW  53.225000 005.753000 3
EHMZ  51.512000 003.731000 3
EHRD  51.957000 004.437000 -16
EHSB  52.127000 005.276000 62
EHTW  52.276000 006.889000 112
EHTX  53.116000 004.834000 0
EHVB  52.166000 004.418000 0
EHVK  51.657000 005.708000 69
EHVL  53.250000 004.917000 36
EHWO  51.449000 004.342000 62
EICK  51.841000-008.491000 499
EIDW  53.421000-006.270000 240
EIKN  53.910000-008.819000 659
EIME  53.303000-006.455000 315
EINN  52.702000-008.925000 43
EKAH  56.300000 010.619000 79
EKAT  56.700000 011.550000 20
EKAV  55.083000 011.783000 13
EKBI  55.740000 009.152000 243
EKCH  55.618000 012.656000 16
EKEB  55.526000 008.553000 95
EKHO  56.400000 008.450000 49
EKHS  56.717000 010.117000 7
EKKA  56.299000 009.111000 167
EKMB  54.700000 011.441000 13
EKOD  55.477000 010.331000 52
EKRK  55.586000 012.131000 144
EKRN  55.063000 014.759000 49
EKSB  54.965000 009.791000 23
EKSN  57.504000 010.228000 89
EKSP  55.226000 009.264000 138
EKST  55.017000 010.567000 20
EKSV  56.551000 009.174000 72
EKTS  57.069000 008.702000 20
EKVA  55.701000 009.214000 236
EKVD  55.436000 009.331000 141
EKVG  62.064000-007.277000 276
EKVJ  55.991000 008.355000 16
EKVL  55.769000 012.324000 56
EKYT  57.093000 009.849000 10
ELLX  49.623000 006.204000 1224
ENAL  62.562000 006.120000 66
ENAN  69.292000 016.144000 43
ENAS  78.917000 011.933000 26
ENAT  69.976000 023.371000 7
ENBJ  74.517000 019.017000 52
ENBL  61.391000 005.757000 1037
ENBM  60.633000 006.500000 295
ENBN  65.461000 012.218000 23
ENBO  67.269000 014.365000 39
ENBR  60.294000 005.218000 161
ENBS  70.603000 029.700000 486
ENBV  70.867000 029.033000 3
ENCN  58.204000 008.085000 56
ENDI  60.417000 008.513000 2598
ENDU  69.056000 018.540000 249
ENEK  56.550000 003.250000 10
ENEV  68.489000 016.678000 82
ENFB  59.900000 010.633000 3
ENFG  61.016000 009.288000 2677
ENFL  61.583000 005.033000 0
ENFR  59.933000 002.000000 0
ENGC  61.033000 002.033000 33
ENGM  60.203000 011.084000 676
ENHD  59.343000 005.213000 75
ENHF  70.667000 023.667000 26
ENHK  70.487000 022.140000 20
ENHO  76.500000 025.067000 20
ENHV  71.017000 025.983000 3
ENJA  70.933000-008.667000 33
ENKA  69.050000 023.050000 1155
ENKB  63.112000 007.826000 200
ENKR  69.725000 029.888000 279
ENLI  58.100000 006.625000 26
ENLK  68.150000 013.617000 7
ENMH  71.033000 027.833000 3
ENML  62.745000 007.263000 10
ENMS  65.800000 013.133000 230
ENNA  70.067000 024.974000 23
ENNK  68.467000 017.500000 56
ENNM  64.467000 011.583000 0
ENNO  59.566000 009.212000 62
ENOA  59.317000 010.450000 49
ENOL  63.699000 009.604000 26
ENOV  62.183000 006.067000 23
ENRA  66.367000 014.300000 23
ENRM  64.833000 011.150000 13
ENRO  62.579000 011.345000 2037
ENRS  67.517000 012.100000 7
ENRY  59.379000 010.786000 171
ENSB  78.245000 015.469000 85
ENSD  61.833000 006.117000 20
ENSG  61.156000 007.138000 1621
ENSH  68.250000 014.667000 0
ENSK  68.583000 015.017000 0
ENSN  59.185000 009.567000 459
ENSO  59.793000 005.340000 157
ENSR  69.783000 020.967000 0
ENSS  70.355000 031.045000 39
ENST  65.960000 012.472000 52
ENTC  69.682000 018.918000 30
ENTO  59.187000 010.259000 282
ENVA  63.458000 010.924000 52
ENVD  70.067000 029.850000 10
ENZV  58.877000 005.638000 26
EPGD  54.378000 018.466000 482
EPKK  50.078000 019.785000 784
EPKO  54.043000 016.266000 246
EPKT  50.474000 019.080000 984
EPLL  51.722000 019.398000 600
EPPO  52.421000 016.826000 305
EPRZ  50.110000 022.019000 686
EPSC  53.585000 014.902000 151
EPSK  54.479000 017.108000 210
EPWA  52.166000 020.967000 358
EPWR  51.103000 016.886000 400
EPZG  52.139000 015.799000 190
ESCF  58.398000 015.523000 305
ESCL  61.261000 017.098000 89
ESCM  59.901000 017.596000 66
ESDA  56.085000 013.207000 138
ESDB  56.291000 012.855000 66
ESDF  56.267000 015.265000 187
ESGG  57.660000 012.291000 502
ESGJ  57.758000 014.069000 735
ESGP  57.776000 011.871000 56
ESGR  58.456000 013.973000 322
ESGT  58.318000 012.345000 135
ESIB  58.429000 012.711000 177
ESKM  60.959000 014.511000 627
ESKN  58.789000 016.904000 138
ESMK  55.921000 014.085000 75
ESMQ  56.686000 016.288000 16
ESMS  55.548000 013.353000 233
ESMT  56.691000 012.820000 98
ESMV  57.292000 014.137000 551
ESMX  56.930000 014.729000 604
ESNG  67.133000 020.812000 1017
ESNJ  66.498000 020.152000 892
ESNK  63.049000 017.769000 33
ESNL  64.548000 018.718000 689
ESNN  62.529000 017.443000 13
ESNO  63.408000 018.993000 351
ESNQ  67.821000 020.336000 1496
ESNS  64.625000 021.077000 151
ESNU  63.793000 020.280000 23
ESOE  59.228000 015.040000 184
ESOK  59.445000 013.338000 348
ESOW  59.590000 016.634000 20
ESPA  65.543000 022.124000 66
ESPC  63.194000 014.500000 1220
ESPD  64.961000 017.702000 915
ESPE  65.877000 020.154000 591
ESSA  59.652000 017.919000 121
ESSB  59.355000 017.942000 46
ESSD  60.422000 015.515000 499
ESSF  57.526000 015.823000 361
ESSK  60.593000 016.951000 220
ESSL  58.406000 015.680000 171
ESSP  58.586000 016.246000 30
ESSQ  59.367000 013.467000 151
ESSV  57.663000 018.346000 164
ETAD  49.977000 006.700000 1188
ETAR  49.437000 007.600000 774
ETAS  49.500000 007.867000 1053
ETBA  50.817000 006.183000 627
ETCE  50.117000 009.117000 1558
ETEB  49.317000 010.633000 1519
ETEH  49.850000 007.883000 338
ETEU  49.650000 009.967000 971
ETGB  52.817000 009.933000 230
ETGG  54.833000 009.500000 89
ETGI  49.700000 007.333000 1234
ETGK  49.433000 011.900000 1375
ETGM  52.717000 007.317000 62
ETGW  53.200000 012.517000 236
ETGY  51.733000 006.267000 102
ETGZ  48.183000 009.000000 3018
ETHA  47.833000 010.867000 2408
ETHB  52.279000 009.082000 226
ETHC  52.591000 010.022000 125
ETHE  52.300000 007.383000 128
ETHF  51.115000 009.286000 561
ETHI  54.000000 009.583000 79
ETHL  48.220000 009.910000 1752
ETHM  50.366000 007.315000 591
ETHN  49.392000 009.958000 1526
ETHR  49.217000 011.100000 1257
ETHS  52.919000 010.184000 243
ETHT  51.768000 014.292000 223
ETIC  49.698000 011.942000 1352
ETID  50.170000 008.963000 364
ETIE  49.393000 008.652000 354
ETIH  49.217000 011.833000 1444
ETIK  49.467000 010.383000 1066
ETIN  49.750000 010.200000 682
ETME  54.625000 009.346000 62
ETMK  54.383000 010.150000 102
ETMN  53.768000 008.659000 72
ETND  52.586000 008.341000 125
ETNG  50.961000 006.043000 292
ETNH  54.312000 009.538000 36
ETNJ  53.534000 007.889000 23
ETNL  53.918000 012.278000 135
ETNN  50.831000 006.658000 381
ETNP  52.339000 007.541000 128
ETNR  51.667000 014.633000 328
ETNS  54.459000 009.516000 72
ETNT  53.548000 007.667000 23
ETNU  53.602000 013.306000 226
ETNW  52.457000 009.427000 184
ETOR  49.563000 008.463000 305
ETOU  50.050000 008.325000 456
ETSA  48.071000 010.906000 2028
ETSB  50.174000 007.063000 1555
ETSE  48.322000 011.949000 1503
ETSF  48.206000 011.267000 1690
ETSH  51.768000 013.168000 262
ETSI  48.716000 011.534000 1191
ETSL  48.186000 010.861000 1808
ETSM  47.989000 010.240000 2067
ETSN  48.711000 011.212000 1240
ETSP  49.850000 007.600000 1299
ETUL  51.600000 006.150000 102
ETUN  52.450000 007.167000 85
ETUO  51.923000 008.306000 233
ETUR  51.200000 006.132000 236
EVLA  56.518000 021.097000 13
EVRA  56.924000 023.971000 33
EYKA  54.964000 024.085000 253
EYPA  55.973000 021.094000 30
EYVI  54.637000 025.288000 640
FAAB -28.573000 016.535000 95
FAAN -30.683000 026.733000 4380
FABB -26.238000 028.306000 5262
FABE -32.895000 027.285000 1936
FABL -29.094000 026.304000 4426
FABM -28.250000 028.333000 5522
FABY -32.350000 022.583000 2762
FACL -26.083000 030.083000 5387
FACT -33.968000 018.605000 148
FACV -31.517000 019.733000 3228
FADA -30.700000 024.033000 4124
FADN -29.966000 030.949000 26
FAEL -33.035000 027.822000 430
FAEO -26.498000 029.981000 5751
FAFF -27.267000 028.500000 4918
FAFR -31.917000 021.517000 4147
FAGB -22.467000 018.967000 4724
FAGE -40.350000-009.883000 177
FAGG -34.007000 022.374000 643
FAGM -26.242000 028.151000 5446
FAGR -32.195000 024.541000 2589
FAHS -24.355000 031.050000 1726
FAIR -25.917000 028.217000 4997
FAJS -26.134000 028.243000 5518
FAKM -28.802000 024.764000 3924
FALA -25.933000 027.922000 4485
FALT -26.183000 026.183000 3048
FALW -32.975000 018.161000 102
FALY -28.583000 029.750000 3524
FAMB -25.686000 029.441000 4856
FAME -46.883000 037.867000 72
FAMG -30.857000 030.343000 489
FAMM -25.807000 025.545000 4154
FAMO -34.183000 022.150000 194
FANC -27.773000 029.976000 4045
FANS -25.502000 030.912000 2779
FAOB -34.600000 020.283000 49
FAOH -33.606000 022.189000 1053
FAPB -23.845000 029.459000 4049
FAPE -33.990000 025.610000 223
FAPH -23.936000 031.155000 1421
FAPI -23.917000 029.483000 4324
FAPJ -31.633000 029.550000 154
FAPM -29.650000 030.400000 2405
FAPR -25.733000 028.183000 4364
FAQT -31.917000 026.883000 3612
FARB -28.740000 032.093000 108
FASB -29.689000 017.939000 2671
FATC -37.050000-012.317000 75
FATZ -23.823000 030.326000 1900
FAUP -28.401000 021.260000 2756
FAUT -31.546000 028.674000 2382
FAVB -26.967000 024.733000 3891
FAVR -31.643000 018.540000 322
FAVY -27.783000 030.800000 3773
FAWB -25.650000 028.217000 4065
FAWK -25.828000 028.221000 4905
FAWM -28.000000 026.667000 4370
FAWW -22.567000 017.100000 5669
FBFT -21.160000 027.482000 3261
FBGZ -21.700000 021.667000 3704
FBJW -24.600000 024.667000 3871
FBKE -17.830000 025.163000 3264
FBLT -21.417000 025.600000 3235
FBMN -19.973000 023.428000 3071
FBSK -24.556000 025.919000 3274
FBSN -20.555000 026.116000 2963
FBSP -22.056000 027.820000 2904
FBSW -18.383000 021.833000 3356
FBTE -24.033000 021.900000 3675
FBTS -26.067000 022.467000 3028
FCBB -04.256000 015.248000 1040
FCBD -02.533000 014.750000 2575
FCBM -03.983000 013.917000 1657
FCBO -02.617000 016.217000 1020
FCBS -03.717000 013.400000 1781
FCOG -01.867000 015.867000 1562
FCOI  01.583000 018.050000 1089
FCOM -00.019000 015.582000 1280
FCOS  02.000000 014.167000 1709
FCOU  01.617000 016.033000 1148
FCPA -03.483000 012.617000 489
FCPL -04.217000 012.667000 1079
FCPP -04.815000 011.886000 52
FDMS -26.529000 031.308000 2060
FEFA  05.050000 021.200000 1460
FEFB  05.350000 025.917000 1955
FEFF  04.398000 018.520000 1198
FEFG  04.783000 022.783000 1693
FEFI  10.233000 022.717000 1683
FEFL  05.267000 017.633000 2208
FEFM  05.850000 020.650000 1539
FEFN  08.430000 020.634000 1624
FEFO  05.967000 015.633000 3337
FEFR  06.527000 021.990000 1962
FEFS  06.500000 017.433000 1624
FEFT  04.226000 015.786000 1916
FEFY  06.517000 023.267000 1962
FGBT  01.902000 009.803000 10
FGSL  03.755000 008.709000 75
FHAW -07.970000-014.393000 269
FIMP -20.430000 057.683000 180
FIMR -19.758000 063.362000 92
FJDG -07.313000 072.410000 7
FKAB  06.783000 011.817000 3642
FKAF  04.733000 011.250000 1578
FKAG  03.933000 013.217000 2280
FKAL  03.150000 013.617000 2047
FKAM  06.533000 014.367000 3369
FKAN  04.950000 009.933000 2621
FKAO  05.517000 014.100000 2982
FKAY  05.550000 012.367000 3369
FKKA  10.450000 014.250000 1339
FKKB  02.883000 009.983000 144
FKKC  04.086000 009.357000 148
FKKD  04.012000 009.708000 33
FKKF  05.704000 009.304000 407
FKKI  04.467000 014.360000 2136
FKKL  10.455000 014.253000 1381
FKKM  05.644000 010.756000 3940
FKKN  07.359000 013.560000 3629
FKKR  09.337000 013.381000 787
FKKV  06.050000 010.117000 4035
FKKY  03.832000 011.522000 2448
FKYS  03.717000 011.553000 2260
FLBA -08.850000 031.333000 5413
FLCH -16.833000 027.067000 3980
FLIK -10.183000 032.667000 4567
FLKB -09.750000 029.100000 4606
FLKO -14.800000 024.783000 3645
